gene,cellType.target,mean.target,cellType.2nd,mean.2nd,MeanRatio,MeanRatio.rank,MeanRatio.anno,gene_ensembl,gene_name,marker_gene
ENSG00000228113,sacc_Inhib_H,0.678206794542808,sacc_Inhib_K,0.3634852415482364,1.8658441031994593,19,sacc_Inhib_H/sacc_Inhib_K: 1.866,ENSG00000228113,AC003991.1,TRUE
ENSG00000134871,sacc_Inhib_H,1.8288750064658432,sacc_Inhib_B,0.9811899483170964,1.8639357339551506,20,sacc_Inhib_H/sacc_Inhib_B: 1.864,ENSG00000134871,COL4A2,TRUE
ENSG00000112414,sacc_Inhib_H,0.6975122308852025,sacc_Inhib_C,0.395647118970276,1.762965525189645,21,sacc_Inhib_H/sacc_Inhib_C: 1.763,ENSG00000112414,ADGRG6,TRUE
ENSG00000131620,sacc_Inhib_H,1.1126513706837684,sacc_Inhib_A,0.632579128039809,1.7589125555431666,22,sacc_Inhib_H/sacc_Inhib_A: 1.759,ENSG00000131620,ANO1,TRUE
ENSG00000095713,sacc_Inhib_H,1.3472734114882656,sacc_Inhib_B,0.7954418608733437,1.6937421548434057,23,sacc_Inhib_H/sacc_Inhib_B: 1.694,ENSG00000095713,CRTAC1,TRUE
ENSG00000089250,sacc_Inhib_H,1.8929699235045359,sacc_OPC,1.118217913609538,1.6928452857584317,24,sacc_Inhib_H/sacc_OPC: 1.693,ENSG00000089250,NOS1,TRUE
ENSG00000133226,sacc_Oligo_B,1.764427723795239,sacc_Oligo_A,1.1588718674328762,1.5225390945970458,1,sacc_Oligo_B/sacc_Oligo_A: 1.523,ENSG00000133226,SRRM1,TRUE
ENSG00000108848,sacc_Oligo_B,2.7693731239254955,sacc_Inhib_C,1.868037105457649,1.482504344177376,2,sacc_Oligo_B/sacc_Inhib_C: 1.483,ENSG00000108848,LUC7L3,TRUE
ENSG00000103550,sacc_Oligo_B,1.5331216882919547,sacc_Oligo_A,1.0423275029566903,1.470863700653649,3,sacc_Oligo_B/sacc_Oligo_A: 1.471,ENSG00000103550,KNOP1,TRUE
ENSG00000163393,sacc_Oligo_B,3.2934808731860103,sacc_Oligo_A,2.2545085166550813,1.4608420632947567,4,sacc_Oligo_B/sacc_Oligo_A: 1.461,ENSG00000163393,SLC22A15,TRUE
ENSG00000038219,sacc_Oligo_B,2.0122273064736556,sacc_Micro,1.4072251088945793,1.4299256698555678,5,sacc_Oligo_B/sacc_Micro: 1.43,ENSG00000038219,BOD1L1,TRUE
ENSG00000144674,sacc_Oligo_B,2.2595462195798737,sacc_Inhib_D,1.7690252518870535,1.2772831915031015,6,sacc_Oligo_B/sacc_Inhib_D: 1.277,ENSG00000144674,GOLGA4,TRUE
ENSG00000115355,sacc_Oligo_B,4.5274147559761895,sacc_Oligo_A,3.659780693232809,1.2370726924560524,7,sacc_Oligo_B/sacc_Oligo_A: 1.237,ENSG00000115355,CCDC88A,TRUE
ENSG00000117523,sacc_Oligo_B,1.8324534575188023,sacc_Excit_G,1.4876054429507333,1.2318141656459978,8,sacc_Oligo_B/sacc_Excit_G: 1.232,ENSG00000117523,PRRC2C,TRUE
ENSG00000122786,sacc_Oligo_B,1.6107841551108688,sacc_Oligo_A,1.3233797201262663,1.2171745800647307,9,sacc_Oligo_B/sacc_Oligo_A: 1.217,ENSG00000122786,CALD1,TRUE
ENSG00000114857,sacc_Oligo_B,2.070015780733492,sacc_Inhib_I,1.7356000054731804,1.1926802109966224,10,sacc_Oligo_B/sacc_Inhib_I: 1.193,ENSG00000114857,NKTR,TRUE
ENSG00000127914,sacc_Oligo_B,2.1820169875124678,sacc_Inhib_C,1.8835183155149187,1.1584793041505121,11,sacc_Oligo_B/sacc_Inhib_C: 1.158,ENSG00000127914,AKAP9,TRUE
ENSG00000171634,sacc_Oligo_B,2.632034436546916,sacc_Oligo_A,2.317127215657361,1.1359041569930448,12,sacc_Oligo_B/sacc_Oligo_A: 1.136,ENSG00000171634,BPTF,TRUE
ENSG00000151914,sacc_Oligo_B,4.948722817715199,sacc_Astro_B,4.358753750436456,1.1353526950724544,13,sacc_Oligo_B/sacc_Astro_B: 1.135,ENSG00000151914,DST,TRUE
ENSG00000100142,sacc_Oligo_B,3.6552942660094057,sacc_Oligo_A,3.2343817815301517,1.1301369204102196,14,sacc_Oligo_B/sacc_Oligo_A: 1.13,ENSG00000100142,POLR2F,TRUE
ENSG00000101745,sacc_Oligo_B,2.526006699666878,sacc_Oligo_A,2.2683554784513236,1.1135850283005293,15,sacc_Oligo_B/sacc_Oligo_A: 1.114,ENSG00000101745,ANKRD12,TRUE
ENSG00000158865,sacc_Oligo_B,2.005154970879336,sacc_Oligo_A,1.8214765847441434,1.1008403773474769,16,sacc_Oligo_B/sacc_Oligo_A: 1.101,ENSG00000158865,SLC5A11,TRUE
ENSG00000169918,sacc_Oligo_B,3.024569759978563,sacc_Excit_G,2.806037239927694,1.077879408349014,17,sacc_Oligo_B/sacc_Excit_G: 1.078,ENSG00000169918,OTUD7A,TRUE
ENSG00000106665,sacc_Oligo_B,1.852272143941026,sacc_Excit_G,1.7572375923979333,1.0540817883445164,18,sacc_Oligo_B/sacc_Excit_G: 1.054,ENSG00000106665,CLIP2,TRUE
ENSG00000134884,sacc_Oligo_B,1.9977057925718156,sacc_Excit_G,1.9079662847108276,1.047034116158184,19,sacc_Oligo_B/sacc_Excit_G: 1.047,ENSG00000134884,ARGLU1,TRUE
ENSG00000122367,sacc_Oligo_B,1.8724545018720675,sacc_Oligo_A,1.803365017545178,1.0383114253934775,20,sacc_Oligo_B/sacc_Oligo_A: 1.038,ENSG00000122367,LDB3,TRUE
ENSG00000196361,sacc_Oligo_B,1.4952154946303027,sacc_Inhib_D,1.4769844732832746,1.0123434075826818,21,sacc_Oligo_B/sacc_Inhib_D: 1.012,ENSG00000196361,ELAVL3,TRUE
ENSG00000169507,sacc_Excit_F,1.0260566547089311,sacc_Excit_E,0.232872819709707,4.40608163712702,1,sacc_Excit_F/sacc_Excit_E: 4.406,ENSG00000169507,SLC38A11,TRUE
ENSG00000281131,sacc_Excit_F,2.3484447991955837,sacc_Excit_E,0.6719247027642125,3.49510114680169,2,sacc_Excit_F/sacc_Excit_E: 3.495,ENSG00000281131,SCHLAP1,TRUE
ENSG00000082438,sacc_Excit_F,1.619514216578044,sacc_Excit_A,0.6003675057745477,2.697538092919723,4,sacc_Excit_F/sacc_Excit_A: 2.698,ENSG00000082438,COBLL1,TRUE
ENSG00000224825,sacc_Excit_F,0.43278335258792694,sacc_Excit_A,0.19819325943240787,2.183643146226797,5,sacc_Excit_F/sacc_Excit_A: 2.184,ENSG00000224825,RORB-AS1,TRUE
ENSG00000118194,sacc_Excit_F,0.4878721879835815,sacc_Excit_E,0.26312353847680214,1.8541563814770374,7,sacc_Excit_F/sacc_Excit_E: 1.854,ENSG00000118194,TNNT2,TRUE
ENSG00000256995,sacc_Excit_F,0.9240828219203916,sacc_Excit_D,0.5018164220252984,1.8414758492574903,8,sacc_Excit_F/sacc_Excit_D: 1.841,ENSG00000256995,AC084816.1,TRUE
ENSG00000168772,sacc_Excit_F,0.6793900938592843,sacc_Excit_B,0.36959360244223505,1.8382084791780677,9,sacc_Excit_F/sacc_Excit_B: 1.838,ENSG00000168772,CXXC4,TRUE
ENSG00000280776,sacc_Excit_F,1.254634283615186,sacc_Excit_A,0.6880119365516233,1.823564704274644,10,sacc_Excit_F/sacc_Excit_A: 1.824,ENSG00000280776,LINC01202,TRUE
ENSG00000125430,sacc_Excit_F,0.3335967559629411,sacc_Inhib_A,0.18335226665990573,1.819430771378022,11,sacc_Excit_F/sacc_Inhib_A: 1.819,ENSG00000125430,HS3ST3B1,TRUE
ENSG00000164600,sacc_Excit_F,0.36199167512807007,sacc_Excit_A,0.20541641855237375,1.7622334070427546,13,sacc_Excit_F/sacc_Excit_A: 1.762,ENSG00000164600,NEUROD6,TRUE
ENSG00000162817,sacc_Excit_F,0.4332539522660393,sacc_Excit_E,0.24752667531590603,1.7503323700894005,14,sacc_Excit_F/sacc_Excit_E: 1.75,ENSG00000162817,C1orf115,TRUE
ENSG00000250320,sacc_Excit_F,1.0355847316898528,sacc_Excit_E,0.6115063039549622,1.6934980473498507,15,sacc_Excit_F/sacc_Excit_E: 1.693,ENSG00000250320,AC113383.1,TRUE
ENSG00000198938,sacc_Excit_F,1.080668609132409,sacc_Inhib_H,0.675592702392391,1.5995859714078822,16,sacc_Excit_F/sacc_Inhib_H: 1.6,ENSG00000198938,MT-CO3,TRUE
ENSG00000253554,sacc_Excit_F,2.0155753695426566,sacc_Excit_A,1.267140507475427,1.590648675227316,17,sacc_Excit_F/sacc_Excit_A: 1.591,ENSG00000253554,AC022639.1,TRUE
ENSG00000166510,sacc_Excit_F,0.5042489013423646,sacc_Excit_A,0.32016895971432324,1.5749462464827637,18,sacc_Excit_F/sacc_Excit_A: 1.575,ENSG00000166510,CCDC68,TRUE
ENSG00000101911,sacc_Excit_F,0.28108882981427114,sacc_Excit_E,0.17928685059736868,1.5678162055817637,20,sacc_Excit_F/sacc_Excit_E: 1.568,ENSG00000101911,PRPS2,TRUE
ENSG00000240891,sacc_Excit_F,0.31800730376246333,sacc_Excit_B,0.20587061798347858,1.5446949490771136,21,sacc_Excit_F/sacc_Excit_B: 1.545,ENSG00000240891,PLCXD2,TRUE
ENSG00000204179,sacc_Excit_F,0.63809114343003,sacc_Excit_B,0.4165418697741565,1.5318775607743698,22,sacc_Excit_F/sacc_Excit_B: 1.532,ENSG00000204179,PTPN20,TRUE
ENSG00000040608,sacc_Excit_F,0.31181670069602985,sacc_Excit_D,0.20495023569619836,1.521426406936373,23,sacc_Excit_F/sacc_Excit_D: 1.521,ENSG00000040608,RTN4R,TRUE
ENSG00000233008,sacc_Excit_F,2.168319560784984,sacc_Excit_A,1.4333900917611486,1.5127211868200214,24,sacc_Excit_F/sacc_Excit_A: 1.513,ENSG00000233008,LINC01725,TRUE
ENSG00000127863,sacc_Excit_F,0.4610667707379791,sacc_Inhib_D,0.30890244607219003,1.492596697114624,25,sacc_Excit_F/sacc_Inhib_D: 1.493,ENSG00000127863,TNFRSF19,TRUE
ENSG00000143248,sacc_Inhib_B,0.774541257618023,sacc_Inhib_F,0.13415608971664558,5.773433462871129,1,sacc_Inhib_B/sacc_Inhib_F: 5.773,ENSG00000143248,RGS5,TRUE
ENSG00000185133,sacc_Inhib_B,0.2901121622875486,sacc_Inhib_A,0.10123622793113568,2.865695099632641,2,sacc_Inhib_B/sacc_Inhib_A: 2.866,ENSG00000185133,INPP5J,TRUE
ENSG00000144152,sacc_Inhib_B,0.7869400070081177,sacc_Inhib_H,0.27646488960841736,2.8464374196764486,3,sacc_Inhib_B/sacc_Inhib_H: 2.846,ENSG00000144152,FBLN7,TRUE
ENSG00000112297,sacc_Inhib_B,0.5232269847307308,sacc_Inhib_C,0.21373679682852248,2.4479967534579794,4,sacc_Inhib_B/sacc_Inhib_C: 2.448,ENSG00000112297,CRYBG1,TRUE
ENSG00000213626,sacc_Inhib_B,0.38470867835901257,sacc_Inhib_K,0.1872048554305101,2.0550144251029607,5,sacc_Inhib_B/sacc_Inhib_K: 2.055,ENSG00000213626,LBH,TRUE
ENSG00000106714,sacc_Inhib_B,1.6591184272494488,sacc_Excit_B,0.8231577414995771,2.015553451792813,6,sacc_Inhib_B/sacc_Excit_B: 2.016,ENSG00000106714,CNTNAP3,TRUE
ENSG00000154529,sacc_Inhib_B,2.7883394180951533,sacc_Inhib_F,1.49043756188182,1.8708193415191496,7,sacc_Inhib_B/sacc_Inhib_F: 1.871,ENSG00000154529,CNTNAP3B,TRUE
ENSG00000196372,sacc_Inhib_B,0.27710041676144953,sacc_Inhib_F,0.1529362008639412,1.8118693624929936,8,sacc_Inhib_B/sacc_Inhib_F: 1.812,ENSG00000196372,ASB13,TRUE
ENSG00000170745,sacc_Inhib_B,1.019020011036627,sacc_Inhib_H,0.563627946137692,1.8079657299102139,9,sacc_Inhib_B/sacc_Inhib_H: 1.808,ENSG00000170745,KCNS3,TRUE
ENSG00000070182,sacc_Inhib_B,0.9414890604183774,sacc_Inhib_J,0.5450501920460686,1.7273437825681952,10,sacc_Inhib_B/sacc_Inhib_J: 1.727,ENSG00000070182,SPTB,TRUE
ENSG00000116329,sacc_Inhib_B,1.1083099583579572,sacc_Inhib_C,0.6457384621553528,1.7163449652025191,11,sacc_Inhib_B/sacc_Inhib_C: 1.716,ENSG00000116329,OPRD1,TRUE
ENSG00000006128,sacc_Inhib_B,0.641386770785108,sacc_Inhib_H,0.38173942117765025,1.6801690766084794,12,sacc_Inhib_B/sacc_Inhib_H: 1.68,ENSG00000006128,TAC1,TRUE
ENSG00000177822,sacc_Inhib_B,0.6948411661481455,sacc_Inhib_I,0.4168833801766022,1.6667519003846913,13,sacc_Inhib_B/sacc_Inhib_I: 1.667,ENSG00000177822,AC098864.1,TRUE
ENSG00000248092,sacc_Inhib_B,0.5377379996406167,sacc_Inhib_H,0.34567815772892485,1.555603059138906,14,sacc_Inhib_B/sacc_Inhib_H: 1.556,ENSG00000248092,NNT-AS1,TRUE
ENSG00000133107,sacc_Inhib_B,1.5455682553105272,sacc_Inhib_G,1.0086384289635006,1.532331320053696,15,sacc_Inhib_B/sacc_Inhib_G: 1.532,ENSG00000133107,TRPC4,TRUE
ENSG00000156206,sacc_Inhib_B,1.28384799057927,sacc_Inhib_D,0.8460911047024033,1.5173874106983305,16,sacc_Inhib_B/sacc_Inhib_D: 1.517,ENSG00000156206,CFAP161,TRUE
ENSG00000145708,sacc_Inhib_B,0.5832070474658121,sacc_Inhib_I,0.38491735114116066,1.5151487604723037,17,sacc_Inhib_B/sacc_Inhib_I: 1.515,ENSG00000145708,CRHBP,TRUE
ENSG00000131730,sacc_Inhib_B,0.4890081950686466,sacc_Inhib_H,0.33668925279186396,1.4524021512826364,19,sacc_Inhib_B/sacc_Inhib_H: 1.452,ENSG00000131730,CKMT2,TRUE
ENSG00000020922,sacc_Inhib_B,0.5929949428774995,sacc_Micro,0.4142651485233793,1.4314381622282029,20,sacc_Inhib_B/sacc_Micro: 1.431,ENSG00000020922,MRE11,TRUE
ENSG00000170049,sacc_Inhib_B,0.4806182140583544,sacc_Inhib_J,0.3415187579813654,1.4072966793952175,21,sacc_Inhib_B/sacc_Inhib_J: 1.407,ENSG00000170049,KCNAB3,TRUE
ENSG00000100814,sacc_Inhib_B,0.3020911595051542,sacc_Inhib_C,0.21576697140836235,1.4000806403933528,22,sacc_Inhib_B/sacc_Inhib_C: 1.4,ENSG00000100814,CCNB1IP1,TRUE
ENSG00000267121,sacc_Inhib_B,0.6886832821758988,sacc_Excit_G,0.49517205089808947,1.3907959484523402,23,sacc_Inhib_B/sacc_Excit_G: 1.391,ENSG00000267121,AC008105.3,TRUE
ENSG00000109819,sacc_Inhib_B,1.3269444512338981,sacc_Excit_G,0.9622223857398035,1.3790413431440578,24,sacc_Inhib_B/sacc_Excit_G: 1.379,ENSG00000109819,PPARGC1A,TRUE
ENSG00000184752,sacc_Inhib_B,0.26862246566321274,sacc_Inhib_C,0.19837301598895754,1.3541280517616652,25,sacc_Inhib_B/sacc_Inhib_C: 1.354,ENSG00000184752,NDUFA12,TRUE
ENSG00000087494,sacc_Inhib_A,0.46881553338067733,sacc_Inhib_J,0.1511696227104546,3.1012549014469095,1,sacc_Inhib_A/sacc_Inhib_J: 3.101,ENSG00000087494,PTHLH,TRUE
ENSG00000146469,sacc_Inhib_A,1.0763876229704115,sacc_Inhib_J,0.42873605913505664,2.5106067008731294,2,sacc_Inhib_A/sacc_Inhib_J: 2.511,ENSG00000146469,VIP,TRUE
ENSG00000138764,sacc_Inhib_A,0.7653913219614105,sacc_Inhib_J,0.34458710391202046,2.2211838843418503,3,sacc_Inhib_A/sacc_Inhib_J: 2.221,ENSG00000138764,CCNG2,TRUE
ENSG00000226939,sacc_Inhib_A,0.4090699082934582,sacc_Inhib_G,0.25799048694751275,1.5856007449479406,4,sacc_Inhib_A/sacc_Inhib_G: 1.586,ENSG00000226939,AC062021.1,TRUE
ENSG00000118816,sacc_Inhib_A,1.068306772762915,sacc_Inhib_B,0.7382695569017718,1.4470416161356838,5,sacc_Inhib_A/sacc_Inhib_B: 1.447,ENSG00000118816,CCNI,TRUE
ENSG00000165124,sacc_Inhib_A,1.4231237085169506,sacc_Oligo_A,0.9868606298013123,1.4420716214035942,6,sacc_Inhib_A/sacc_Oligo_A: 1.442,ENSG00000165124,SVEP1,TRUE
ENSG00000133639,sacc_Inhib_A,0.47938003645943655,sacc_Inhib_J,0.34740615140913267,1.3798835585236402,7,sacc_Inhib_A/sacc_Inhib_J: 1.38,ENSG00000133639,BTG1,TRUE
ENSG00000136099,sacc_Inhib_A,0.7021398901873398,sacc_Inhib_J,0.5100112287781574,1.3767145713035933,8,sacc_Inhib_A/sacc_Inhib_J: 1.377,ENSG00000136099,PCDH8,TRUE
ENSG00000053747,sacc_Inhib_A,1.6379858242910272,sacc_Inhib_J,1.2034613585794132,1.3610622498295537,9,sacc_Inhib_A/sacc_Inhib_J: 1.361,ENSG00000053747,LAMA3,TRUE
ENSG00000008405,sacc_Inhib_A,0.6519491206520096,sacc_Inhib_K,0.5140829844076285,1.2681787579552797,10,sacc_Inhib_A/sacc_Inhib_K: 1.268,ENSG00000008405,CRY1,TRUE
ENSG00000135824,sacc_Inhib_A,0.7254625554517411,sacc_Inhib_J,0.5878882054494171,1.2340144754174034,11,sacc_Inhib_A/sacc_Inhib_J: 1.234,ENSG00000135824,RGS8,TRUE
ENSG00000072182,sacc_Inhib_A,0.7803826619220956,sacc_OPC,0.6558477077951365,1.189883951177671,12,sacc_Inhib_A/sacc_OPC: 1.19,ENSG00000072182,ASIC4,TRUE
ENSG00000165591,sacc_Inhib_A,0.9009392485603575,sacc_Inhib_E,0.757691697825716,1.1890578333452866,13,sacc_Inhib_A/sacc_Inhib_E: 1.189,ENSG00000165591,FAAH2,TRUE
ENSG00000110881,sacc_Inhib_A,0.5901556868544456,sacc_OPC,0.5008870807498803,1.1782210193381728,14,sacc_Inhib_A/sacc_OPC: 1.178,ENSG00000110881,ASIC1,TRUE
ENSG00000257126,sacc_Inhib_A,0.47677035526145073,sacc_Astro_A,0.40663386910979415,1.1724806797456393,15,sacc_Inhib_A/sacc_Astro_A: 1.172,ENSG00000257126,FOXG1-AS1,TRUE
ENSG00000108107,sacc_Inhib_A,0.49532726128139293,sacc_Inhib_E,0.42351850911280137,1.1695528073118187,16,sacc_Inhib_A/sacc_Inhib_E: 1.17,ENSG00000108107,RPL28,TRUE
ENSG00000166897,sacc_Inhib_A,0.9748868050371575,sacc_Inhib_G,0.8368714984833915,1.1649181586466768,17,sacc_Inhib_A/sacc_Inhib_G: 1.165,ENSG00000166897,ELFN2,TRUE
ENSG00000087448,sacc_Inhib_A,1.0355338552729,sacc_Inhib_J,0.8891173003112454,1.1646763086382415,18,sacc_Inhib_A/sacc_Inhib_J: 1.165,ENSG00000087448,KLHL42,TRUE
ENSG00000049192,sacc_Inhib_A,1.1611056143964646,sacc_Inhib_G,1.002914408831409,1.1577315114550795,19,sacc_Inhib_A/sacc_Inhib_G: 1.158,ENSG00000049192,ADAMTS6,TRUE
ENSG00000017797,sacc_Inhib_A,0.4601209042441968,sacc_Inhib_C,0.3990505869836522,1.153039036284005,20,sacc_Inhib_A/sacc_Inhib_C: 1.153,ENSG00000017797,RALBP1,TRUE
ENSG00000188042,sacc_Inhib_A,1.3240628023804915,sacc_Inhib_D,1.154544714660956,1.146826784243966,21,sacc_Inhib_A/sacc_Inhib_D: 1.147,ENSG00000188042,ARL4C,TRUE
ENSG00000025800,sacc_Inhib_A,0.9731205689775634,sacc_Inhib_G,0.84860399392792,1.1467310735521,22,sacc_Inhib_A/sacc_Inhib_G: 1.147,ENSG00000025800,KPNA6,TRUE
ENSG00000171130,sacc_Inhib_A,0.4730355988829042,sacc_Inhib_J,0.4135037241146958,1.1439693799509667,23,sacc_Inhib_A/sacc_Inhib_J: 1.144,ENSG00000171130,ATP6V0E2,TRUE
ENSG00000138193,sacc_Inhib_A,1.175270614158547,sacc_OPC,1.0280856314735494,1.143164127752703,24,sacc_Inhib_A/sacc_OPC: 1.143,ENSG00000138193,PLCE1,TRUE
ENSG00000157036,sacc_Inhib_A,0.45782407989697094,sacc_Excit_C,0.4006612121365335,1.1426713293648152,25,sacc_Inhib_A/sacc_Excit_C: 1.143,ENSG00000157036,EXOG,TRUE
ENSG00000146374,sacc_Inhib_F,0.5966528480446708,sacc_Inhib_C,0.2808046785825472,2.1247966773789875,1,sacc_Inhib_F/sacc_Inhib_C: 2.125,ENSG00000146374,RSPO3,TRUE
ENSG00000138829,sacc_Inhib_F,1.3915456891873195,sacc_Inhib_H,0.6894652362588432,2.018297103329075,3,sacc_Inhib_F/sacc_Inhib_H: 2.018,ENSG00000138829,FBN2,TRUE
ENSG00000237773,sacc_Inhib_F,1.7891237209967774,sacc_Inhib_C,0.9179508287698507,1.9490409125665138,4,sacc_Inhib_F/sacc_Inhib_C: 1.949,ENSG00000237773,AC073332.1,TRUE
ENSG00000176641,sacc_Inhib_F,0.8207423729391886,sacc_Excit_G,0.4428473401807316,1.853330252823091,5,sacc_Inhib_F/sacc_Excit_G: 1.853,ENSG00000176641,RNF152,TRUE
ENSG00000081138,sacc_Inhib_F,1.2881430286446198,sacc_Inhib_B,0.840840124977055,1.5319714061930274,6,sacc_Inhib_F/sacc_Inhib_B: 1.532,ENSG00000081138,CDH7,TRUE
ENSG00000113396,sacc_Inhib_F,1.7680213075838802,sacc_Inhib_H,1.1614087182820894,1.5223075905604262,7,sacc_Inhib_F/sacc_Inhib_H: 1.522,ENSG00000113396,SLC27A6,TRUE
ENSG00000005059,sacc_Inhib_F,1.101559997055664,sacc_Inhib_C,0.7869093859512422,1.3998562181642575,8,sacc_Inhib_F/sacc_Inhib_C: 1.4,ENSG00000005059,MCUB,TRUE
ENSG00000080200,sacc_Inhib_F,0.9300043940398748,sacc_Oligo_A,0.701538389220316,1.3256642948270787,9,sacc_Inhib_F/sacc_Oligo_A: 1.326,ENSG00000080200,CRYBG3,TRUE
ENSG00000162849,sacc_Inhib_F,3.7580166411384215,sacc_Inhib_C,2.9128880983103405,1.2901342290897853,11,sacc_Inhib_F/sacc_Inhib_C: 1.29,ENSG00000162849,KIF26B,TRUE
ENSG00000157193,sacc_Inhib_F,1.743573502858375,sacc_Inhib_C,1.3541995614270057,1.2875306952699508,12,sacc_Inhib_F/sacc_Inhib_C: 1.288,ENSG00000157193,LRP8,TRUE
ENSG00000140090,sacc_Inhib_F,1.6106054926851332,sacc_Astro_B,1.254687346804797,1.2836707860222882,13,sacc_Inhib_F/sacc_Astro_B: 1.284,ENSG00000140090,SLC24A4,TRUE
ENSG00000160293,sacc_Inhib_F,1.3075430342722094,sacc_Inhib_C,1.0191456708752336,1.2829795304426919,14,sacc_Inhib_F/sacc_Inhib_C: 1.283,ENSG00000160293,VAV2,TRUE
ENSG00000155011,sacc_Inhib_F,1.0823460285151534,sacc_Inhib_I,0.8457257471721324,1.2797837030907622,15,sacc_Inhib_F/sacc_Inhib_I: 1.28,ENSG00000155011,DKK2,TRUE
ENSG00000119866,sacc_Inhib_F,2.3548608881666495,sacc_Inhib_C,1.8834836270248205,1.2502688392818277,16,sacc_Inhib_F/sacc_Inhib_C: 1.25,ENSG00000119866,BCL11A,TRUE
ENSG00000186047,sacc_Inhib_F,0.8256541905693835,sacc_Inhib_B,0.6648277022328377,1.2419070201142441,17,sacc_Inhib_F/sacc_Inhib_B: 1.242,ENSG00000186047,DLEU7,TRUE
ENSG00000099139,sacc_Inhib_F,1.990651466707868,sacc_Astro_A,1.6043698161296156,1.2407684604227465,18,sacc_Inhib_F/sacc_Astro_A: 1.241,ENSG00000099139,PCSK5,TRUE
ENSG00000110696,sacc_Inhib_F,1.2959571593808776,sacc_Inhib_C,1.048327013295913,1.2362145999714553,19,sacc_Inhib_F/sacc_Inhib_C: 1.236,ENSG00000110696,C11orf58,TRUE
ENSG00000157657,sacc_Inhib_F,0.8898019267840268,sacc_Micro,0.7224256513580891,1.2316865065786171,20,sacc_Inhib_F/sacc_Micro: 1.232,ENSG00000157657,ZNF618,TRUE
ENSG00000156299,sacc_Inhib_F,3.717746187482168,sacc_Inhib_C,3.1335959979466934,1.186415284522396,21,sacc_Inhib_F/sacc_Inhib_C: 1.186,ENSG00000156299,TIAM1,TRUE
ENSG00000112530,sacc_Inhib_F,2.7019147192391086,sacc_Inhib_B,2.2849233070221615,1.1824968964758793,22,sacc_Inhib_F/sacc_Inhib_B: 1.182,ENSG00000112530,PACRG,TRUE
ENSG00000122557,sacc_Inhib_F,0.9295589807371007,sacc_Astro_A,0.7900205194290066,1.1766263759945712,23,sacc_Inhib_F/sacc_Astro_A: 1.177,ENSG00000122557,HERPUD2,TRUE
ENSG00000145808,sacc_Inhib_F,2.0503544106944895,sacc_Excit_E,1.762957371950328,1.1630198456961096,24,sacc_Inhib_F/sacc_Excit_E: 1.163,ENSG00000145808,ADAMTS19,TRUE
ENSG00000144583,sacc_Inhib_F,1.9119135088593373,sacc_Inhib_H,1.6482811316292747,1.1599438179392796,25,sacc_Inhib_F/sacc_Inhib_H: 1.16,ENSG00000144583,MARCH4,TRUE
ENSG00000135577,sacc_Inhib_K,0.39716986185379954,sacc_Inhib_D,0.07993445048279033,4.968694467216099,1,sacc_Inhib_K/sacc_Inhib_D: 4.969,ENSG00000135577,NMBR,TRUE
ENSG00000173376,sacc_Inhib_K,0.8222021791480372,sacc_Inhib_G,0.22486607865692476,3.65640822332505,2,sacc_Inhib_K/sacc_Inhib_G: 3.656,ENSG00000173376,NDNF,TRUE
ENSG00000168743,sacc_Inhib_K,0.8139087732212303,sacc_Inhib_B,0.2795534681557647,2.9114601174174224,3,sacc_Inhib_K/sacc_Inhib_B: 2.911,ENSG00000168743,NPNT,TRUE
ENSG00000175697,sacc_Inhib_K,0.48205668526520956,sacc_OPC,0.17058609671123162,2.825884961077665,4,sacc_Inhib_K/sacc_OPC: 2.826,ENSG00000175697,GPR156,TRUE
ENSG00000182858,sacc_Inhib_K,0.2705514657907139,sacc_Inhib_H,0.11094188056238229,2.438677480670463,5,sacc_Inhib_K/sacc_Inhib_H: 2.439,ENSG00000182858,ALG12,TRUE
ENSG00000108176,sacc_Inhib_K,0.391807129266045,sacc_Excit_C,0.1845753162782734,2.122749331635116,7,sacc_Inhib_K/sacc_Excit_C: 2.123,ENSG00000108176,DNAJC12,TRUE
ENSG00000258405,sacc_Inhib_K,0.3475585498319833,sacc_Inhib_I,0.16493363464292293,2.107263024818671,8,sacc_Inhib_K/sacc_Inhib_I: 2.107,ENSG00000258405,ZNF578,TRUE
ENSG00000111801,sacc_Inhib_K,0.21094855380532093,sacc_Inhib_D,0.10227338492107989,2.062594818467201,9,sacc_Inhib_K/sacc_Inhib_D: 2.063,ENSG00000111801,BTN3A3,TRUE
ENSG00000138785,sacc_Inhib_K,0.5380037406166472,sacc_OPC,0.26123851092393086,2.0594350301334656,10,sacc_Inhib_K/sacc_OPC: 2.059,ENSG00000138785,INTS12,TRUE
ENSG00000189056,sacc_Inhib_K,5.147914787486924,sacc_Inhib_G,2.6143099979608695,1.96912944199511,11,sacc_Inhib_K/sacc_Inhib_G: 1.969,ENSG00000189056,RELN,TRUE
ENSG00000248801,sacc_Inhib_K,0.5831525225598351,sacc_Inhib_A,0.2984341864072899,1.9540406197431217,12,sacc_Inhib_K/sacc_Inhib_A: 1.954,ENSG00000248801,C8orf34-AS1,TRUE
ENSG00000147650,sacc_Inhib_K,1.387661052906037,sacc_Excit_G,0.74296769320227,1.867727312509471,13,sacc_Inhib_K/sacc_Excit_G: 1.868,ENSG00000147650,LRP12,TRUE
